id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1545449953417240581,1545444181920714753,2022-07-08 23:49:16 WIB,2022-07-08,23:49:16,+0700,89879481,bandacatturas,Banda,,@NacchanHaruna Gofood bae Boncos duit gua bang 🤦🏻‍♀️,tl,[],[],[],0,0,0,[],[],https://twitter.com/bandacatturas/status/1545449953417240581,False,,0,,,,,,,,"[{'screen_name': 'NacchanHaruna', 'name': 'A̸b̸a̸k̸ ꈤꍏꉓꉓꃅꍏꈤ', 'id': '489850577'}]",,,,
1545449599040892928,1545449599040892928,2022-07-08 23:47:52 WIB,2022-07-08,23:47:52,+0700,1409332093805498368,amuti9556,hobi,,"Guys ada yg masih promo gofood ga, laper bgtttt",in,[],[],[],0,0,0,[],[],https://twitter.com/amuti9556/status/1545449599040892928,False,,0,,,,,,,,[],,,,
1545449171448082433,1545446734666424324,2022-07-08 23:46:10 WIB,2022-07-08,23:46:10,+0700,1286960733230469120,avogadraw22,ɴᴊᴜʟʟ,,@IPBbercanda Min info gofood yang bisa anter ke asrama tengah malem,in,[],[],[],0,1,0,[],[],https://twitter.com/avogadraw22/status/1545449171448082433,False,,0,,,,,,,,"[{'screen_name': 'IPBbercanda', 'name': '𝑰𝑷𝑩 𝑩𝒆𝒓𝒄𝒂𝒏𝒅𝒂', 'id': '1044159746280873984'}]",,,,
1545448847732015105,1545444181920714753,2022-07-08 23:44:53 WIB,2022-07-08,23:44:53,+0700,489850577,nacchanharuna,A̸b̸a̸k̸ ꈤꍏꉓꉓꃅꍏꈤ,,"@bandacatturas Pesen Gofood aja, Nyo.  Ane nitip. 😹",in,[],[],[],1,0,0,[],[],https://twitter.com/NacchanHaruna/status/1545448847732015105,False,,0,,,,,,,,"[{'screen_name': 'bandacatturas', 'name': 'Banda', 'id': '89879481'}]",,,,
1545447714703708161,1545421335463358466,2022-07-08 23:40:22 WIB,2022-07-08,23:40:22,+0700,1291022964696027136,asahyangku,cip,,@jforjenoo lit gua kan standing gabisa berkeliaran kaya duluu kitaa. hrs stay di tempat antrian biar depan😭 misal gw tinggal ambil makanan gofood gt naro tas bisa gak ya,in,[],[],[],1,0,0,[],[],https://twitter.com/asahyangku/status/1545447714703708161,False,,0,,,,,,,,"[{'screen_name': 'jforjenoo', 'name': '(.◜◡◝)', 'id': '1102779072210329600'}]",,,,
1545447642036985857,1545447642036985857,2022-07-08 23:40:05 WIB,2022-07-08,23:40:05,+0700,1430566739943718914,mutualan_yuks,eomma ⁸⁸,,"WTB vc gofood 30% buat besok pagi, yang ada saldo.   #zonauangᅠᅠᅠ #zonajajan",in,[],[],[],0,0,0,"['zonauangᅠᅠᅠ', 'zonajajan']",[],https://twitter.com/mutualan_yuks/status/1545447642036985857,False,,0,,,,,,,,[],,,,
1545447206135930880,1545269955389984770,2022-07-08 23:38:21 WIB,2022-07-08,23:38:21,+0700,47545510,nshrddn,ya?,,@elwa @gofoodindonesia Bebek Madura kalo pake serundeng itu rata2 enak.,in,[],[],[],0,0,0,[],[],https://twitter.com/nshrddn/status/1545447206135930880,False,,0,,,,,,,,"[{'screen_name': 'elwa', 'name': 'Zulika Citraning', 'id': '603862846'}, {'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545446857719296001,1545446857719296001,2022-07-08 23:36:58 WIB,2022-07-08,23:36:58,+0700,1540314549215055874,girlliliess,Zuraa,,"Percaya ga lo pada klk di tempat gw gaada yg namanya gofood, gojek,grab atau yg lainnya.",in,[],[],[],1,0,0,[],[],https://twitter.com/girlliliess/status/1545446857719296001,False,,0,,,,,,,,[],,,,
1545446027763003392,1545444973092319237,2022-07-08 23:33:40 WIB,2022-07-08,23:33:40,+0700,1542340051119775744,pecintasatpad,Al,,@povmatcha Ortu gue tdi bingung nerima pesanan gofood gue tdi tpi bukan nama gue dan abang gojeknya ditahan,in,[],[],[],1,0,0,[],[],https://twitter.com/pecintasatpad/status/1545446027763003392,False,,0,,,,,,,,"[{'screen_name': 'povmatcha', 'name': 'jeyya', 'id': '1539410434104496128'}]",,,,
1545444657961639937,1545102319087325184,2022-07-08 23:28:14 WIB,2022-07-08,23:28:14,+0700,903121658931589120,slopsicle,婉莹,,@hituwithddududu paling bariki koe gofood to,in,[],[],[],1,0,0,[],[],https://twitter.com/slopsicle/status/1545444657961639937,False,,0,,,,,,,,"[{'screen_name': 'hituwithddududu', 'name': '...', 'id': '1210672102543462401'}]",,,,
1545444520929636353,1545444520929636353,2022-07-08 23:27:41 WIB,2022-07-08,23:27:41,+0700,1517936795035443200,gojosatofru,.,,voc gofood yang udh g+ #zonauang,in,[],[],[],0,0,0,['zonauang'],[],https://twitter.com/gojosatofru/status/1545444520929636353,False,,0,,,,,,,,[],,,,
1545444215814963200,1544971526491226118,2022-07-08 23:26:28 WIB,2022-07-08,23:26:28,+0700,1004407086241886213,fachmyyy,RANGER KUNING,,@doubleemind @GojekOnTwitt @gojekindonesia @gofoodindonesia nggak mikirin performa bang. rata2 sehari nolak orderan 10 - 15 orderan,in,[],[],[],0,0,0,[],[],https://twitter.com/fachmyyy/status/1545444215814963200,False,,0,,,,,,,,"[{'screen_name': 'doubleemind', 'name': 'Muhaimin', 'id': '233534021'}, {'screen_name': 'GojekOnTwitt', 'name': '••• BORN TO RIDE •••', 'id': '1131251203357065216'}, {'screen_name': 'gojekindonesia', 'name': 'Gojek Indonesia', 'id': '226481275'}, {'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545444153718296576,1545444153718296576,2022-07-08 23:26:13 WIB,2022-07-08,23:26:13,+0700,1310567862294073351,jayaachik,act : jalaaa ✘,,"dan kakaku ga doyan daging, jadi otomatis dia akan gofood tiap hari. sedangkan adiknya makan daging sampe muntah",in,[],[],[],0,0,0,[],[],https://twitter.com/jayaachik/status/1545444153718296576,False,https://twitter.com/jayaachik/status/1545432139445202944,0,,,,,,,,[],,,,
1545444101885403136,1526235403707387906,2022-07-08 23:26:01 WIB,2022-07-08,23:26:01,+0700,1332472752138174464,kentangmcpluri,suka,,"dah lama ga update testii, voc pulsa tokped &amp; voc gofood 🌷✨️ 8 juli 2022 #testinyakentang  https://t.co/Z2Ji25j7N1",tl,[],[],"['https://pbs.twimg.com/media/FXKFNiTaAAAzbd4.jpg', 'https://pbs.twimg.com/media/FXKFNzQaIAA9mGn.jpg', 'https://pbs.twimg.com/media/FXKFOE4agAEcgAa.jpg']",0,0,0,['testinyakentang'],[],https://twitter.com/kentangmcpluri/status/1545444101885403136,False,,1,https://pbs.twimg.com/media/FXKFNiTaAAAzbd4.jpg,,,,,,,[],,,,
1545443595775135744,1545441578071707651,2022-07-08 23:24:00 WIB,2022-07-08,23:24:00,+0700,1531301279070244864,hyalucinogenics,chæry,,"piring sama mangkok   guys gue gatau kalo piring sama mangkok itu mahal-mahal ajg, td ada yg satuannya sampe 500k, buset dah itu dr apaan anjir. ini gue beli piring beda warna biar semangat masak (padahal palingan gofood)  https://t.co/NGeX43x1Ip",in,[],[],"['https://pbs.twimg.com/media/FXKEwc3VQAAXMLb.jpg', 'https://pbs.twimg.com/media/FXKEwc6VEAE-TZi.jpg']",1,0,0,[],[],https://twitter.com/hyalucinogenics/status/1545443595775135744,False,,1,https://pbs.twimg.com/media/FXKEwc3VQAAXMLb.jpg,,,,,,,[],,,,
1545443439311204352,1545443439311204352,2022-07-08 23:23:23 WIB,2022-07-08,23:23:23,+0700,1438372953339564039,syariff_muhmmd,Bayy,,Mau di gofood’n nggk?,in,[],[],[],3,0,2,[],[],https://twitter.com/syariff_muhmmd/status/1545443439311204352,False,,0,,,,,,,,[],,,,
1545442867992469504,1545434619793002497,2022-07-08 23:21:07 WIB,2022-07-08,23:21:07,+0700,1095345905119637504,404n0tf0und____,miuwww,,@katjaistgut Aku gofood in sumber rejeki kak 😘,in,[],[],[],1,0,0,[],[],https://twitter.com/404n0tf0und____/status/1545442867992469504,False,,0,,,,,,,,"[{'screen_name': 'katjaistgut', 'name': 'KATYA', 'id': '947917164895285250'}]",,,,
1545442761716838400,1545294121853648897,2022-07-08 23:20:41 WIB,2022-07-08,23:20:41,+0700,98239312,femme_parkjimin,Park Jimin Maca 💙 STREAM WITH YOU 💙,,@gofoodindonesia Our brightest star Park Jimin JIMIN JIMIN as always stunningly gorgeous GLOBAL IT BOY JIMIN BRAND KING JIMIN PJM1 IS COMING SPOTIFY KING JIMIN  I'm listening to the most prestigious OST #WithYou by #JIMIN #BTSJIMIN of #BTS (@BTS_twt) and Sungwoon  https://t.co/ktkvO6anSl,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],['https://pbs.twimg.com/media/FXKEABRXEAAEG0_.jpg'],0,1,3,"['withyou', 'jimin', 'btsjimin', 'bts']",[],https://twitter.com/Femme_ParkJimin/status/1545442761716838400,False,,1,https://pbs.twimg.com/media/FXKEABRXEAAEG0_.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545441277311066113,1544971526491226118,2022-07-08 23:14:48 WIB,2022-07-08,23:14:48,+0700,233534021,doubleemind,Muhaimin,,@fachmyyy @GojekOnTwitt @gojekindonesia @gofoodindonesia kok iso pendapatan diatas 350rb selama 6 bln tetep basic? minimal naik silver lah  sekalipun banyak argo kakap,in,[],[],[],1,0,0,[],[],https://twitter.com/doubleemind/status/1545441277311066113,False,,0,,,,,,,,"[{'screen_name': 'fachmyyy', 'name': 'RANGER KUNING', 'id': '1004407086241886213'}, {'screen_name': 'GojekOnTwitt', 'name': '••• BORN TO RIDE •••', 'id': '1131251203357065216'}, {'screen_name': 'gojekindonesia', 'name': 'Gojek Indonesia', 'id': '226481275'}, {'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545440702602981376,1545402897327804417,2022-07-08 23:12:31 WIB,2022-07-08,23:12:31,+0700,1392378316858875907,chieyzuru,Gojek Indonesia,,@suzuhikohimee Ak mam burgir dari gofood,in,[],[],[],0,0,0,[],[],https://twitter.com/chieyzuru/status/1545440702602981376,False,,0,,,,,,,,"[{'screen_name': 'suzuhikohimee', 'name': 'kley, fb kak', 'id': '1510642364452270087'}]",,,,
1545439987906547712,1545419791137394688,2022-07-08 23:09:40 WIB,2022-07-08,23:09:40,+0700,1090612732611547136,kiimsnwoo,by,,@angryjichang Kalau bisa aku gofood in makanan indo selain nasgor deh :),in,[],[],[],1,0,0,[],[],https://twitter.com/kiimsnwoo/status/1545439987906547712,False,,0,,,,,,,,"[{'screen_name': 'angryjichang', 'name': 'hal 🦄', 'id': '1484846129997299712'}]",,,,
1545439888094691328,1544971526491226118,2022-07-08 23:09:16 WIB,2022-07-08,23:09:16,+0700,233534021,doubleemind,Muhaimin,,"@GojekOmitem @GojekOnTwitt @gojekindonesia @gofoodindonesia gimana dengan Palembang, tarif food 6400 😅",in,[],[],[],0,0,0,[],[],https://twitter.com/doubleemind/status/1545439888094691328,False,,0,,,,,,,,"[{'screen_name': 'GojekOmitem', 'name': 'gojekomitem', 'id': '1403843349300215808'}, {'screen_name': 'GojekOnTwitt', 'name': '••• BORN TO RIDE •••', 'id': '1131251203357065216'}, {'screen_name': 'gojekindonesia', 'name': 'Gojek Indonesia', 'id': '226481275'}, {'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545439848391393285,1540594677241774080,2022-07-08 23:09:07 WIB,2022-07-08,23:09:07,+0700,1518733081,shrundipity,sherun 🏃🏻‍♀️,,@gofoodindonesia Menu #RekomendAsikGoFood  buat nemenin nonton MV #BTS  kesukaan army itu nasi goreng + sate ayam~  Soalnya mereka pernah bilang di salah satu interview kalo mereka pernah makan nasi goreng dan sate. di gofood ada ga? ya ada dongsss  https://t.co/0uiYFrFJXO,in,[],[],"['https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg', 'https://pbs.twimg.com/media/FWPX8krUcAAOd_R.jpg', 'https://pbs.twimg.com/media/FWPX8kuVsAA0cnD.jpg']",0,0,0,"['rekomendasikgofood', 'bts']",[],https://twitter.com/shrundipity/status/1545439848391393285,False,,1,https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545439676919492609,1545437949936156672,2022-07-08 23:08:26 WIB,2022-07-08,23:08:26,+0700,1291540427863023616,jjhaeyunara,ara | HELP RT PIN📍,,@sbtcon uang jajannnn di kasih ortu di tabung aku sih orang nya jarang gofood atau beli apa pun selain pc sih😔😔,in,[],[],[],0,0,0,[],[],https://twitter.com/jjhaeyunara/status/1545439676919492609,False,,0,,,,,,,,"[{'screen_name': 'sbtcon', 'name': 'close dm \U0001faf6🏻 || DILARANG WTS WTB WTT', 'id': '1499776837811343362'}]",,,,
1545439337667448838,1545333214155137024,2022-07-08 23:07:05 WIB,2022-07-08,23:07:05,+0700,1392747241312456709,sexcsanzu,kesar,,@kanaouw gaada gofood !!!,tl,[],[],[],0,0,0,[],[],https://twitter.com/sexcsanzu/status/1545439337667448838,False,,0,,,,,,,,"[{'screen_name': 'kanaouw', 'name': 'shaka', 'id': '1461223724980457475'}]",,,,
1545439335347933184,1545431203460763648,2022-07-08 23:07:05 WIB,2022-07-08,23:07:05,+0700,1502296616732033031,doyfboy,Ky | RT PINNED📌🙏,,@peachieicebear Gofood bisaa?? Ato kamu beli langsung di mcd?,in,[],[],[],1,0,0,[],[],https://twitter.com/DOYFBOY/status/1545439335347933184,False,,0,,,,,,,,"[{'screen_name': 'peachieicebear', 'name': '⁷⁷peachy❄️', 'id': '2363504299'}]",,,,
1545439236643749889,1545438999015084032,2022-07-08 23:06:41 WIB,2022-07-08,23:06:41,+0700,1363347046879481858,kreysier,sier in dunia fiksi,,@itsbbyretta gofood aja,in,[],[],[],0,0,1,[],[],https://twitter.com/Kreysier/status/1545439236643749889,False,,0,,,,,,,,"[{'screen_name': 'itsbbyretta', 'name': 'Claretta', 'id': '1524198698280185856'}]",,,,
1545439066216206336,1545439066216206336,2022-07-08 23:06:00 WIB,2022-07-08,23:06:00,+0700,1478702567148322816,h0eray,ray,,ini gofood kaga ada makanan lain selain geprek and nasgor ya?????,in,[],[],[],0,0,0,[],[],https://twitter.com/H0ERAY/status/1545439066216206336,False,,0,,,,,,,,[],,,,
1545438105083457536,1540594677241774080,2022-07-08 23:02:11 WIB,2022-07-08,23:02:11,+0700,1518733081,shrundipity,sherun 🏃🏻‍♀️,,@gofoodindonesia Menu #RekomendAsikGoFood  buat nemenin nonton MV #BTS kesukaan pas banget makan goobne chicken yg pernah viral nih!  enak dan lebih sehat karena ayamnya dipanggang loh. seru banget sambil nonton MV sambil makan ayam korea biar berasa lagi di sana 🥰  https://t.co/d23FxViEuk,in,[],[],['https://pbs.twimg.com/media/FWk3SLKaUAI3gMy.jpg'],0,0,0,"['rekomendasikgofood', 'bts']",[],https://twitter.com/shrundipity/status/1545438105083457536,False,,1,https://pbs.twimg.com/media/FWk3SLKaUAI3gMy.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545438044249288706,1540594677241774080,2022-07-08 23:01:57 WIB,2022-07-08,23:01:57,+0700,1518733081,shrundipity,sherun 🏃🏻‍♀️,,@gofoodindonesia Menu #RekomendAsikGoFood pertama buat nemenin nonton MV #BTS kesukaan army tuh pizza dong! apalagi kalo nontonnya barengan sama temen. pasti makin seru ga sihh 🥰  https://t.co/USgjc83Kqb,in,[],[],['https://pbs.twimg.com/media/FWVdrFUaIAA7NWo.jpg'],0,0,0,"['rekomendasikgofood', 'bts']",[],https://twitter.com/shrundipity/status/1545438044249288706,False,,1,https://pbs.twimg.com/media/FWVdrFUaIAA7NWo.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545437952742166529,1545437952742166529,2022-07-08 23:01:35 WIB,2022-07-08,23:01:35,+0700,305564424,oktrivania,Onny Zustiana O.,,Ini ndk ade gofood sampe sini nih😌,in,[],[],[],0,0,0,[],[],https://twitter.com/Oktrivania/status/1545437952742166529,False,,0,,,,,,,,[],,,,
1545437916453011456,1545435917627916288,2022-07-08 23:01:26 WIB,2022-07-08,23:01:26,+0700,1170535762728611840,bumbumped,Anaknya bapak forest,,@bdngfess jangan nge grab nge gofood shoppefood co2 shoppe jangan berlangganan netflix tong nongkrong2  tuang saayana pokona mah meurih we nder insyaaallah terkabul punya rumah,in,[],[],[],0,0,1,[],[],https://twitter.com/Bumbumped/status/1545437916453011456,False,,0,,,,,,,,"[{'screen_name': 'bdngfess', 'name': 'BANDUNG FESS', 'id': '1248335621988311041'}]",,,,
1545437849918382081,1545346576050049024,2022-07-08 23:01:10 WIB,2022-07-08,23:01:10,+0700,25456288,literallysays,oɾoɾ,,@jemurangakering same. mine wont listen and at the end of the conversation she tell me that someone send her money to my bank account and would like me to send to her asap.  plus extra 150k for gofood.,en,[],[],[],1,0,0,[],[],https://twitter.com/literallysays/status/1545437849918382081,False,,0,,,,,,,,"[{'screen_name': 'jemurangakering', 'name': 'Alee', 'id': '46332170'}]",,,,
1545437763319009280,1540594677241774080,2022-07-08 23:00:50 WIB,2022-07-08,23:00:50,+0700,1518733081,shrundipity,sherun 🏃🏻‍♀️,,@gofoodindonesia Menu #RekomendAsikGoFood  buat nemenin nonton MV #BTS  kesukaan army itu nasi goreng + sate ayam dongg  Soalnya mereka pernah bilang di salah satu interview kalo mereka pernah makan nasi goreng dan sate. di gofood ada ga? ya ada lah 🥰  https://t.co/0uiYFrFJXO,in,[],[],"['https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg', 'https://pbs.twimg.com/media/FWPX8krUcAAOd_R.jpg', 'https://pbs.twimg.com/media/FWPX8kuVsAA0cnD.jpg']",0,0,0,"['rekomendasikgofood', 'bts']",[],https://twitter.com/shrundipity/status/1545437763319009280,False,,1,https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545437655546343424,1540594677241774080,2022-07-08 23:00:24 WIB,2022-07-08,23:00:24,+0700,1518733081,shrundipity,sherun 🏃🏻‍♀️,,@gofoodindonesia Menu #RekomendAsikGoFood  buat nemenin nonton MV #BTS  kesukaan army itu nasi goreng + sate ayam ...  Soalnya mereka pernah bilang di salah satu interview kalo mereka pernah makan nasi goreng dan sate. di gofood ada ga? ya ada lah 🥰  https://t.co/0uiYFrFJXO,in,[],[],"['https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg', 'https://pbs.twimg.com/media/FWPX8krUcAAOd_R.jpg', 'https://pbs.twimg.com/media/FWPX8kuVsAA0cnD.jpg']",0,0,0,"['rekomendasikgofood', 'bts']",[],https://twitter.com/shrundipity/status/1545437655546343424,False,,1,https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545437499316531200,1545403098742784000,2022-07-08 22:59:47 WIB,2022-07-08,22:59:47,+0700,509186939,alpacayaya,Araa,,@pecelgoreng gk masuk gofood kali,in,[],[],[],1,0,0,[],[],https://twitter.com/Alpacayaya/status/1545437499316531200,False,,0,,,,,,,,"[{'screen_name': 'pecelgoreng', 'name': 'turu', 'id': '2764605279'}]",,,,
1545437269993340928,1540594677241774080,2022-07-08 22:58:52 WIB,2022-07-08,22:58:52,+0700,1518733081,shrundipity,sherun 🏃🏻‍♀️,,@gofoodindonesia Menu #RekomendAsikGoFood  buat nemenin nonton MV #BTS  kesukaan army itu nasi goreng + sate ayam 😍  Soalnya mereka pernah bilang di salah satu interview kalo mereka pernah makan nasi goreng dan sate. di gofood ada ga? ya ada lah 🥰  https://t.co/0uiYFrFJXO,in,[],[],"['https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg', 'https://pbs.twimg.com/media/FWPX8krUcAAOd_R.jpg', 'https://pbs.twimg.com/media/FWPX8kuVsAA0cnD.jpg']",0,0,0,"['rekomendasikgofood', 'bts']",[],https://twitter.com/shrundipity/status/1545437269993340928,False,,1,https://pbs.twimg.com/media/FWPX8ksUUAA_9bf.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545436992741462018,1545436992741462018,2022-07-08 22:57:46 WIB,2022-07-08,22:57:46,+0700,1528360358226063360,knwyoonie,yoonie,,Need gofood 😭😭😭,en,[],[],[],0,0,0,[],[],https://twitter.com/knwyoonie/status/1545436992741462018,False,,0,,,,,,,,[],,,,
1545436961053503488,1544924946442252288,2022-07-08 22:57:39 WIB,2022-07-08,22:57:39,+0700,1322813899616313346,cantika_chan1,Cantika찬💜,,"@gofoodindonesia Aku pas distasiun lihat iklan gofood langsung jeprat jepret, sampe diliatin petugasnya😂  https://t.co/0NTo5JrIGY",in,[],[],['https://pbs.twimg.com/media/FXJ-uYuaIAAvF7U.jpg'],0,0,0,[],[],https://twitter.com/cantika_chan1/status/1545436961053503488,False,,1,https://pbs.twimg.com/media/FXJ-uYuaIAAvF7U.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545435245230493696,1545435245230493696,2022-07-08 22:50:49 WIB,2022-07-08,22:50:49,+0700,1403780743004753926,ar40035753,ar,,wtb voc gofood yg ada saldonya kalo bisa 100an #zonauang #zonaBU #zonabaᅠᅠᅠ,in,[],[],[],0,0,0,"['zonauang', 'zonabu', 'zonabaᅠᅠᅠ']",[],https://twitter.com/ar40035753/status/1545435245230493696,False,,0,,,,,,,,[],,,,
1545435230945034240,1545434973141733376,2022-07-08 22:50:46 WIB,2022-07-08,22:50:46,+0700,846519861018701824,luthfighani17,Ardhito Prakarya,,@sukagummybear Gofood???,cy,[],[],[],0,0,0,[],[],https://twitter.com/luthfighani17/status/1545435230945034240,False,,0,,,,,,,,"[{'screen_name': 'sukagummybear', 'name': 'Lilith', 'id': '1151101949720182784'}]",,,,
1545435207213662209,1545435207213662209,2022-07-08 22:50:40 WIB,2022-07-08,22:50:40,+0700,254372038,rockintari,Mentari Nurmalia,,Pesen gofood jam segini sekalian dirapel sama sahur ygy  https://t.co/NaV5UJXdSr,in,[],[],['https://pbs.twimg.com/media/FXJ9IFDaIAYOto6.jpg'],1,0,0,[],[],https://twitter.com/rockintari/status/1545435207213662209,False,,1,https://pbs.twimg.com/media/FXJ9IFDaIAYOto6.jpg,,,,,,,[],,,,
1545434974295166978,1545434974295166978,2022-07-08 22:49:45 WIB,2022-07-08,22:49:45,+0700,983587623972188160,mkl_livv,liv,,Ini mesen gofood gk ada driver yg mau ngambil gimana dahhhh😔😔😔😔,in,[],[],[],0,0,0,[],[],https://twitter.com/mkl_livv/status/1545434974295166978,False,,0,,,,,,,,[],,,,
1545434871274692609,1545294121853648897,2022-07-08 22:49:20 WIB,2022-07-08,22:49:20,+0700,1529812779497971712,yexelyn2573,PrinceJimin,,@gofoodindonesia @ChristmasLoveJM I love Jimin always and forever 💛💜 #WithYou by #JIMIN #BTSJIMIN  of #BTS (@BTS_twt) and Sungwoon,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],[],0,0,0,"['withyou', 'jimin', 'btsjimin', 'bts']",[],https://twitter.com/yexelyn2573/status/1545434871274692609,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}, {'screen_name': 'ChristmasLoveJM', 'name': '🎀𝑀𝑒𝓇𝓇𝓎 🎀🐥', 'id': '1392886885987483649'}]",,,,
1545434279634935809,1545434196088606720,2022-07-08 22:46:59 WIB,2022-07-08,22:46:59,+0700,1278332894470008832,sichenglad,Joe sad era,,3. (Kl di gofood 93500 jdny)  https://t.co/G9lLWXrKbz,in,[],[],['https://pbs.twimg.com/media/FXJ8R8PaIAAPsK1.jpg'],1,0,0,[],[],https://twitter.com/sichenglad/status/1545434279634935809,False,,1,https://pbs.twimg.com/media/FXJ8R8PaIAAPsK1.jpg,,,,,,,[],,,,
1545434002823057408,1540594677241774080,2022-07-08 22:45:53 WIB,2022-07-08,22:45:53,+0700,1500120087268716545,ksjmyg41293,KSJMYG,,@gofoodindonesia Oke kembali lagi di #RekomendAsikGoFood versi aku buat nemenin kalian nonton MV MORE by J-HOPE &amp; VOTING FAN N STAR. Mau cake enak tp ga mahal? KEIKPOP!!! Menunya yg Cheesecake In The Trap. Aku bisa sih abisin sendiri :'),in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/KSJMYG41293/status/1545434002823057408,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545433668369297408,1545204028706938881,2022-07-08 22:44:33 WIB,2022-07-08,22:44:33,+0700,215881858,bobbyanggaras,BAS,,"@loosnee @GKadang2 Gofood dan grabfood feenya 20-25%, hampir mirip skrg skemanya. Ada potongan diskon hingga50% yg dibebankan kepada merchant sebagian, dan sebagian lagi oleh aplikator. Bahkan ada skema sendiri yg membuat fee aplikator hingga 36-37% dengan catatan diskon ditanggung aplikator semua",in,[],[],[],1,0,0,[],[],https://twitter.com/bobbyanggaras/status/1545433668369297408,False,,0,,,,,,,,"[{'screen_name': 'loosnee', 'name': 'taa~', 'id': '1402075068830609413'}, {'screen_name': 'GKadang2', 'name': 'Gojeeek (E-nya tiga)', 'id': '1175221490586800128'}]",,,,
1545433517500563456,1545433517500563456,2022-07-08 22:43:57 WIB,2022-07-08,22:43:57,+0700,1355730364665262081,jupcter,Sha 🐰👼🧡✨,,pengen gofood tapi apaan ya,in,[],[],[],1,0,3,[],[],https://twitter.com/jupcter/status/1545433517500563456,False,,0,,,,,,,,[],,,,
1545433272280182784,1545367952249491456,2022-07-08 22:42:59 WIB,2022-07-08,22:42:59,+0700,1015436090130350080,hos5ii,nanda pacar jisung,,@FOOD_FESS murahhhh. di tempat ku klo lg ada diskon pake gofood gt bisa 15 rb // 25 tusuk + lontong,in,[],[],[],0,0,0,[],[],https://twitter.com/hos5ii/status/1545433272280182784,False,,0,,,,,,,,"[{'screen_name': 'FOOD_FESS', 'name': 'GUIS', 'id': '619030243'}]",,,,
1545433191527264256,1545430752736686080,2022-07-08 22:42:40 WIB,2022-07-08,22:42:40,+0700,100166156,hamdanurch,Hamdan.,,"Malah jadi aku berpikir, memang iya selama di Salatiga aku eman jajan sak-sake macam tuku freemilt, gofood iki iku dll koyo pas di Solo. Terus, senengnya aku masih disapa, kehadiranku dianggap ada oleh warga. Mereka membuka sapaan dan berlanjut pada obrolan.",in,[],[],[],1,0,0,[],[],https://twitter.com/hamdanurch/status/1545433191527264256,False,,0,,,,,,,,[],,,,
